iter	RMSE
84170	5.658977467
84171	5.658788466
84172	5.658613976
84173	5.658519041
84174	5.6583256
84175	5.657946466
84176	5.657750626
84177	5.657644558
84178	5.657424198
84179	5.657268145
84180	5.656929079
84181	5.656808462
84182	5.656422036
84183	5.656102243
84184	5.655864072
84185	5.655523116
84186	5.655284079
84187	5.655050476
84188	5.654863775
84189	5.654787591
84190	5.654623329
84191	5.654546896
84192	5.654370391
84193	5.654215107
84194	5.653995552
84195	5.653940199
84196	5.653813117
84197	5.653671581
84198	5.653611809
84199	5.653336474
84200	5.653226216
84201	5.652937464
84202	5.652607384
84203	5.652445702
84204	5.652245961
84205	5.652130338
84206	5.651995825
84207	5.651717891
84208	5.651689901
84209	5.651419829
84210	5.651175267
84211	5.651108296
84212	5.650863969
84213	5.650743876
84214	5.650662184
84215	5.650506973
84216	5.65047954
84217	5.650371963
84218	5.650223652
84219	5.649965444
84220	5.649823526
84221	5.649705516
84222	5.649512915
84223	5.649273635
84224	5.649156535
84225	5.648856741
84226	5.648810746
84227	5.648632258
84228	5.648494682
84229	5.648256572
84230	5.647955518
84231	5.647763181
84232	5.647700251
84233	5.647385962
84234	5.647163981
84235	5.646801714
84236	5.646689083
84237	5.646419239
84238	5.646209832
84239	5.645996719
84240	5.645917428
84241	5.645767302
84242	5.645594182
84243	5.645412471
84244	5.64527424
84245	5.645078395
84246	5.644923776
84247	5.644863644
84248	5.644586408
84249	5.644378459
84250	5.644314667
84251	5.64411591
84252	5.643877571
84253	5.643606741
84254	5.643439679
84255	5.643357193
84256	5.643101182
84257	5.64294768
84258	5.642793807
84259	5.642673335
84260	5.642649745
84261	5.642349835
84262	5.642148419
84263	5.641918897
84264	5.641845213
84265	5.641612764
84266	5.641329044
84267	5.641298333
84268	5.641005329
84269	5.640628471
84270	5.640302855
84271	5.640225847
84272	5.63991167
84273	5.639666852
84274	5.639620289
84275	5.639449344
84276	5.639412137
84277	5.639248692
84278	5.639156653
84279	5.639059223
84280	5.638782813
84281	5.638746275
84282	5.638486905
84283	5.638197872
84284	5.63797941
84285	5.63794583
84286	5.637635466
84287	5.637392518
84288	5.637229339
84289	5.63716804
84290	5.636873081
84291	5.636595784
84292	5.636342361
84293	5.636299381
84294	5.636203655
84295	5.63612198
84296	5.635917994
84297	5.635788363
84298	5.63556193
84299	5.635267387
84300	5.635158168
84301	5.63479422
84302	5.634727519
84303	5.63464107
84304	5.634593276
84305	5.634325854
84306	5.634256923
84307	5.63414486
84308	5.633863762
84309	5.633734899
84310	5.633546409
84311	5.633378647
84312	5.633316222
84313	5.633108818
84314	5.633010022
84315	5.632889087
84316	5.632654696
84317	5.632460551
84318	5.632273481
84319	5.632182321
84320	5.632010518
84321	5.631691969
84322	5.631530402
84323	5.631338809
84324	5.631082738
84325	5.630809066
84326	5.630742125
84327	5.630685441
84328	5.630437068
84329	5.630062425
84330	5.629781752
84331	5.629679565
84332	5.629599676
84333	5.62944985
84334	5.62903778
84335	5.62882
84336	5.628577293
84337	5.628343663
84338	5.628096063
84339	5.627887097
84340	5.627732929
84341	5.62737628
84342	5.627207501
84343	5.627111015
84344	5.626975067
84345	5.626572206
84346	5.62638122
84347	5.626207683
84348	5.626097169
84349	5.626020961
84350	5.62585603
84351	5.625705828
84352	5.625673667
84353	5.625530219
84354	5.625413059
84355	5.62517047
84356	5.625102018
84357	5.625053016
84358	5.624865726
84359	5.624556208
84360	5.624248246
84361	5.624093051
84362	5.623960556
84363	5.623657532
84364	5.623500461
84365	5.623355712
84366	5.623149533
84367	5.622823142
84368	5.622648147
84369	5.62235993
84370	5.622248151
84371	5.622173755
84372	5.621979798
84373	5.621804842
84374	5.621659215
84375	5.621570533
84376	5.621503539
84377	5.621294646
84378	5.621137671
84379	5.621112685
84380	5.620996388
84381	5.620705463
84382	5.620531267
84383	5.620293183
84384	5.620231264
84385	5.61987802
84386	5.619689907
84387	5.619431119
84388	5.619238615
84389	5.619201805
84390	5.618974681
84391	5.618838512
84392	5.618598599
84393	5.618505931
84394	5.61840162
84395	5.618185924
84396	5.617913376
84397	5.617582063
84398	5.617287809
84399	5.616936872
84400	5.61690157
84401	5.616770071
84402	5.616697579
84403	5.616431652
84404	5.616163856
84405	5.616032886
84406	5.615766217
84407	5.615349527
84408	5.614985725
84409	5.614856929
84410	5.614531212
84411	5.614283198
84412	5.614062858
84413	5.613927579
84414	5.613624533
84415	5.613545314
84416	5.613405957
84417	5.613189515
84418	5.613019273
84419	5.612942806
84420	5.612689757
84421	5.612496217
84422	5.612352436
84423	5.612250055
84424	5.612048204
84425	5.611929556
84426	5.611775237
84427	5.61160319
84428	5.611553695
84429	5.611229132
84430	5.610844995
84431	5.610693528
84432	5.610651105
84433	5.610302147
84434	5.610275463
84435	5.610167153
84436	5.609976019
84437	5.609654969
84438	5.609350495
84439	5.609189859
84440	5.60899652
84441	5.608527275
84442	5.608387863
84443	5.60811063
84444	5.607901613
84445	5.60771288
84446	5.607477057
84447	5.607248309
84448	5.607047686
84449	5.606858569
84450	5.606717072
84451	5.606419887
84452	5.606086998
84453	5.605834403
84454	5.60573784
84455	5.605634203
84456	5.605509044
84457	5.605213353
84458	5.605016955
84459	5.604905542
84460	5.60476108
84461	5.604582291
84462	5.604405717
84463	5.604192431
84464	5.603905808
84465	5.603713293
84466	5.603642621
84467	5.603571036
84468	5.603443975
84469	5.603187477
84470	5.602978688
84471	5.602937709
84472	5.602787138
84473	5.602616265
84474	5.602378426
84475	5.602147623
84476	5.601973847
84477	5.601640263
84478	5.601469553
84479	5.601364543
84480	5.601134413
84481	5.600989647
84482	5.600835199
84483	5.600654179
84484	5.600485978
84485	5.600350772
84486	5.600174788
84487	5.600147085
84488	5.5999417
84489	5.599595849
84490	5.599211712
84491	5.598956138
84492	5.598705538
84493	5.598427721
84494	5.5981895
84495	5.597916877
84496	5.597768272
84497	5.597659017
84498	5.59742448
84499	5.597240088
84500	5.597159055
84501	5.596962067
84502	5.596767981
84503	5.596530748
84504	5.596329941
84505	5.596224568
84506	5.59598951
84507	5.595887512
84508	5.595858698
84509	5.595670202
84510	5.595454862
84511	5.595334731
84512	5.595211906
84513	5.594965045
84514	5.59490455
84515	5.594807792
84516	5.59459408
84517	5.594369643
84518	5.594188092
84519	5.593817719
84520	5.593556635
84521	5.593517759
84522	5.593354245
84523	5.593160707
84524	5.592915518
84525	5.592804435
84526	5.592486032
84527	5.592269862
84528	5.592026253
84529	5.591812839
84530	5.591649903
84531	5.591553638
84532	5.591482253
84533	5.59125731
84534	5.591183058
84535	5.591004115
84536	5.590713422
84537	5.590530192
84538	5.590408109
84539	5.590244823
84540	5.590081948
84541	5.589857922
84542	5.589609433
84543	5.589498994
84544	5.589281165
84545	5.58898388
84546	5.588936392
84547	5.588752734
84548	5.58853732
84549	5.588425759
84550	5.588252641
84551	5.588044844
84552	5.587999894
84553	5.587706185
84554	5.587661178
84555	5.587459079
84556	5.587219564
84557	5.587099533
84558	5.586896517
84559	5.586569232
84560	5.586341674
84561	5.58616767
84562	5.58601563
84563	5.585828815
84564	5.585632947
84565	5.585553061
84566	5.585298799
84567	5.585069854
84568	5.584966128
84569	5.584899868
84570	5.58479914
84571	5.584544426
84572	5.584407802
84573	5.584228599
84574	5.583988304
84575	5.583861158
84576	5.583752116
84577	5.583586875
84578	5.583319748
84579	5.583290598
84580	5.583172832
84581	5.582831517
84582	5.582723926
84583	5.582620319
84584	5.582456714
84585	5.582359152
84586	5.582224443
84587	5.582072197
84588	5.581895697
84589	5.581679994
84590	5.581382626
84591	5.581160775
84592	5.580953279
84593	5.580807844
84594	5.580683463
84595	5.580535777
84596	5.580363981
84597	5.580224645
84598	5.579965036
84599	5.579780925
84600	5.57965236
84601	5.579342765
84602	5.579146938
84603	5.578977958
84604	5.578682426
84605	5.578359816
84606	5.57814771
84607	5.577870997
84608	5.577684616
84609	5.577534242
84610	5.577341301
84611	5.57711274
84612	5.577036632
84613	5.57692545
84614	5.576861377
84615	5.576571266
84616	5.576474088
84617	5.576206072
84618	5.575846524
84619	5.5757356
84620	5.575478461
84621	5.57526592
84622	5.574855008
84623	5.574813637
84624	5.574727818
84625	5.574431935
84626	5.57423538
84627	5.574022521
84628	5.573759509
84629	5.573552993
84630	5.573156345
84631	5.572792768
84632	5.572742706
84633	5.572505723
84634	5.572300275
84635	5.571970609
84636	5.571638471
84637	5.571499215
84638	5.571225133
84639	5.57102932
84640	5.570852027
84641	5.570561731
84642	5.570417655
84643	5.570184992
84644	5.569852744
84645	5.569757026
84646	5.569608298
84647	5.569357184
84648	5.56916962
84649	5.568932931
84650	5.568835655
84651	5.568646722
84652	5.568396108
84653	5.568247879
84654	5.567996301
84655	5.567928845
84656	5.567751673
84657	5.567557663
84658	5.567376538
84659	5.567098912
84660	5.566820428
84661	5.566689745
84662	5.566459801
84663	5.566287804
84664	5.566003707
84665	5.56559796
84666	5.565494704
84667	5.565292426
84668	5.565175858
84669	5.564944353
84670	5.564801968
84671	5.564506201
84672	5.564264611
84673	5.564182965
84674	5.564046226
84675	5.563914732
84676	5.563645736
84677	5.563326072
84678	5.563056035
84679	5.562820562
84680	5.562598486
84681	5.562262895
84682	5.561974524
84683	5.561743062
84684	5.561354626
84685	5.561065019
84686	5.561022378
84687	5.560972711
84688	5.560860287
84689	5.560691018
84690	5.560532944
84691	5.560509981
84692	5.560305408
84693	5.560078305
84694	5.559862115
84695	5.559719819
84696	5.559553436
84697	5.559514157
84698	5.559380999
84699	5.559250356
84700	5.558965648
84701	5.558840048
84702	5.558656812
84703	5.558430756
84704	5.558139082
84705	5.557791174
84706	5.557496512
84707	5.55726179
84708	5.557025128
84709	5.55685892
84710	5.5567933
84711	5.556420055
84712	5.556118004
84713	5.555954792
84714	5.555800183
84715	5.555430932
84716	5.555180546
84717	5.554964701
84718	5.554762211
84719	5.554716999
84720	5.554418284
84721	5.554130896
84722	5.554018755
84723	5.553712509
84724	5.553519857
84725	5.553300384
84726	5.553171121
84727	5.55302767
84728	5.552760396
84729	5.552715258
84730	5.552579544
84731	5.552384272
84732	5.55220319
84733	5.552033346
84734	5.551959537
84735	5.551872196
84736	5.551619037
84737	5.551378455
84738	5.551227217
84739	5.550970551
84740	5.550776634
84741	5.550414798
84742	5.550135093
84743	5.549948678
84744	5.549792029
84745	5.549609612
84746	5.549577365
84747	5.549436427
84748	5.549181236
84749	5.548840489
84750	5.548604523
84751	5.548544904
84752	5.548285047
84753	5.548048825
84754	5.547886182
84755	5.547672801
84756	5.547573936
84757	5.547380923
84758	5.547219953
84759	5.546932368
84760	5.546711208
84761	5.546517546
84762	5.546224216
84763	5.546139229
84764	5.546036376
84765	5.545895761
84766	5.545539815
84767	5.545506903
84768	5.545285473
84769	5.545036502
84770	5.544878094
84771	5.544617993
84772	5.54437601
84773	5.544180309
84774	5.544141436
84775	5.5440349
84776	5.54361433
84777	5.543503942
84778	5.543372336
84779	5.543315397
84780	5.54309069
84781	5.542831965
84782	5.542571211
84783	5.5423992
84784	5.542210132
84785	5.542078581
84786	5.542034729
84787	5.541833164
84788	5.541688209
84789	5.541545471
84790	5.54140442
84791	5.541174682
84792	5.541108559
84793	5.540910128
84794	5.540656505
84795	5.540363126
84796	5.540148175
84797	5.539833662
84798	5.53956784
84799	5.539227477
84800	5.539104317
84801	5.539024358
84802	5.538931801
84803	5.538876107
84804	5.538822285
84805	5.538617654
84806	5.538486319
84807	5.538278304
84808	5.538142299
84809	5.537938081
84810	5.537835714
84811	5.537738936
84812	5.537612684
84813	5.537421633
84814	5.537267418
84815	5.537096821
84816	5.537015995
84817	5.536789706
84818	5.536586605
84819	5.536425041
84820	5.53597702
84821	5.535819651
84822	5.535691319
84823	5.535656817
84824	5.535596219
84825	5.535392882
84826	5.53526967
84827	5.535154232
84828	5.535065691
84829	5.534896378
84830	5.534755016
84831	5.534685218
84832	5.534611511
84833	5.534359481
84834	5.534128307
84835	5.533908139
84836	5.533643696
84837	5.533491656
84838	5.533438903
84839	5.533340717
84840	5.533098128
84841	5.532896289
84842	5.532792772
84843	5.532490083
84844	5.532228358
84845	5.531988331
84846	5.531730016
84847	5.531631082
84848	5.531554215
84849	5.531430793
84850	5.531217912
84851	5.531153577
84852	5.530970893
84853	5.530844307
84854	5.530650551
84855	5.530515555
84856	5.530441083
84857	5.530046107
84858	5.529998815
84859	5.529714578
84860	5.529591277
84861	5.52935668
84862	5.529034347
84863	5.528570815
84864	5.528458782
84865	5.528420013
84866	5.528292463
84867	5.52798995
84868	5.527802292
84869	5.527677775
84870	5.527563186
84871	5.527538666
84872	5.527194812
84873	5.527149143
84874	5.527069173
84875	5.526859123
84876	5.526586861
84877	5.526268853
84878	5.526162082
84879	5.525968317
84880	5.52572366
84881	5.525572305
84882	5.525472487
84883	5.525193881
84884	5.524925194
84885	5.524702096
84886	5.524674734
84887	5.524466246
84888	5.524378568
84889	5.524031713
84890	5.523831807
84891	5.523459923
84892	5.523093324
84893	5.522853208
84894	5.522561871
84895	5.522377799
84896	5.522292505
84897	5.522123006
84898	5.522016045
84899	5.521840972
84900	5.521740273
84901	5.521558474
84902	5.521202097
84903	5.52103261
84904	5.520838687
84905	5.520551087
84906	5.520206933
84907	5.520184448
84908	5.519967624
84909	5.519600714
84910	5.519348066
84911	5.519248509
84912	5.519135144
84913	5.518939409
84914	5.518811255
84915	5.518681277
84916	5.518378919
84917	5.518203588
84918	5.51791067
84919	5.517737615
84920	5.517589152
84921	5.51750469
84922	5.517280584
84923	5.517189449
84924	5.51688419
84925	5.516657465
84926	5.516279836
84927	5.515975687
84928	5.515800834
84929	5.515645909
84930	5.515448166
84931	5.515385635
84932	5.51516193
84933	5.514793026
84934	5.514655068
84935	5.514396347
84936	5.514306685
84937	5.514183781
84938	5.514003333
84939	5.513811002
84940	5.513626753
84941	5.51349945
84942	5.513348858
84943	5.513039781
84944	5.512907326
84945	5.512681939
84946	5.512269597
84947	5.51198048
84948	5.511802742
84949	5.51160366
84950	5.511577302
84951	5.511296045
84952	5.511037864
84953	5.510765065
84954	5.510641308
84955	5.510432687
84956	5.510326389
84957	5.510098081
84958	5.509997474
84959	5.509812753
84960	5.509678346
84961	5.509531505
84962	5.509472185
84963	5.509390074
84964	5.509226085
84965	5.508925417
84966	5.508779995
84967	5.508620109
84968	5.50858435
84969	5.508240129
84970	5.508024538
84971	5.507851985
84972	5.507749897
84973	5.507574088
84974	5.50741806
84975	5.507292355
84976	5.507222069
84977	5.506955293
84978	5.506882015
84979	5.506843422
84980	5.506638864
84981	5.506553634
84982	5.506376681
84983	5.506332044
84984	5.506118429
84985	5.506002969
84986	5.505745523
84987	5.505375626
84988	5.505218104
84989	5.505162872
84990	5.504949947
84991	5.504795099
84992	5.504654099
84993	5.504513761
84994	5.504251178
84995	5.504107081
84996	5.504040972
84997	5.503891652
84998	5.503684328
84999	5.503322063
85000	5.503251673
85001	5.50307268
85002	5.502973156
85003	5.502838876
85004	5.502783273
85005	5.502693764
85006	5.502618432
85007	5.502274047
85008	5.502148627
85009	5.501852906
85010	5.501680145
85011	5.50152301
85012	5.501459961
85013	5.50126773
85014	5.501046713
85015	5.500860021
85016	5.500711817
85017	5.50054378
85018	5.500181385
85019	5.499886631
85020	5.499535656
85021	5.499454235
85022	5.499356002
85023	5.499239532
85024	5.498972265
85025	5.498765534
85026	5.498539222
85027	5.498351031
85028	5.498042834
85029	5.497729965
85030	5.497496993
85031	5.49746222
85032	5.497185415
85033	5.496975781
85034	5.496635364
85035	5.496492089
85036	5.496086396
85037	5.495866484
85038	5.495723148
85039	5.495591739
85040	5.495204226
85041	5.495022667
85042	5.494839962
85043	5.49454374
85044	5.494341587
85045	5.494297242
85046	5.494176689
85047	5.49367783
85048	5.493530973
85049	5.493362054
85050	5.493194612
85051	5.492999121
85052	5.49290445
85053	5.492753321
85054	5.492707141
85055	5.49259207
85056	5.492459978
85057	5.4922794
85058	5.492239851
85059	5.492121419
85060	5.492074023
85061	5.492020678
85062	5.491839713
85063	5.491665518
85064	5.491375555
85065	5.49120973
85066	5.491053396
85067	5.490875076
85068	5.490612368
85069	5.490447448
85070	5.490243439
85071	5.490005283
85072	5.489907364
85073	5.489816512
85074	5.48977824
85075	5.489501107
85076	5.489187443
85077	5.488979982
85078	5.488827064
85079	5.488779172
85080	5.488552169
85081	5.488410255
85082	5.488273709
85083	5.488048528
85084	5.487845619
85085	5.487745529
85086	5.487506464
85087	5.48730202
85088	5.487193867
85089	5.487005885
85090	5.486813464
85091	5.486692682
85092	5.486496329
85093	5.486285581
85094	5.486030442
85095	5.485850713
85096	5.485532467
85097	5.485227257
85098	5.484991834
85099	5.484918639
85100	5.484645534
85101	5.484341431
85102	5.484189949
85103	5.484119412
85104	5.483891301
85105	5.483797756
85106	5.483558229
85107	5.483393734
85108	5.48326706
85109	5.483196367
85110	5.482772364
85111	5.482725174
85112	5.482363627
85113	5.482222676
85114	5.481959319
85115	5.481690071
85116	5.481513202
85117	5.481364372
85118	5.481316853
85119	5.48125761
85120	5.481017348
85121	5.4808964
85122	5.480846892
85123	5.480717563
85124	5.480597258
85125	5.48046728
85126	5.48027005
85127	5.480092859
85128	5.479968518
85129	5.479732046
85130	5.479488519
85131	5.479179759
85132	5.479048392
85133	5.478954701
85134	5.478899757
85135	5.478797844
85136	5.478622362
85137	5.478488849
85138	5.47843708
85139	5.478213751
85140	5.478000986
85141	5.477581986
85142	5.477526265
85143	5.477320035
85144	5.477280644
85145	5.4771789
85146	5.476704645
85147	5.476378755
85148	5.476286705
85149	5.476101653
85150	5.475903973
85151	5.475572654
85152	5.475411741
85153	5.475149845
85154	5.474993004
85155	5.474884352
85156	5.474807248
85157	5.474581967
85158	5.474211694
85159	5.474050632
85160	5.474028984
85161	5.474007536
85162	5.473934784
85163	5.473853193
85164	5.473645906
85165	5.473508531
85166	5.473293735
85167	5.473100564
85168	5.473049218
85169	5.472824188
85170	5.472569286
85171	5.472384474
85172	5.47225033
85173	5.472040598
85174	5.47194975
85175	5.471895701
85176	5.471645873
85177	5.47150738
85178	5.471378283
85179	5.471191831
85180	5.470984149
85181	5.470774121
85182	5.470734863
85183	5.470634608
85184	5.470464681
85185	5.47035756
85186	5.470224066
85187	5.46998448
85188	5.469894848
85189	5.469767833
85190	5.469585986
85191	5.469369655
85192	5.469293427
85193	5.469238191
85194	5.468880608
85195	5.468646508
85196	5.468505793
85197	5.468227855
85198	5.468139268
85199	5.467979761
85200	5.467943686
85201	5.467777086
85202	5.467522043
85203	5.467316912
85204	5.46722547
85205	5.467183335
85206	5.467045436
85207	5.466916821
85208	5.466869305
85209	5.466683981
85210	5.466647773
85211	5.466519679
85212	5.466470381
85213	5.466190496
85214	5.466038385
85215	5.465838814
85216	5.465557168
85217	5.465266041
85218	5.465047773
85219	5.464972307
85220	5.464735718
85221	5.464668637
85222	5.464440959
85223	5.464395626
85224	5.464246892
85225	5.463890292
85226	5.463706621
85227	5.463417453
85228	5.463213439
85229	5.46312729
85230	5.462859452
85231	5.462629133
85232	5.462593027
85233	5.462391416
85234	5.462290869
85235	5.462082464
85236	5.461911742
85237	5.461805636
85238	5.461514658
85239	5.461286816
85240	5.460933957
85241	5.46069922
85242	5.460493122
85243	5.460206104
85244	5.459953165
85245	5.459745109
85246	5.459552313
85247	5.459320764
85248	5.459170218
85249	5.458997899
85250	5.458739777
85251	5.458554995
85252	5.45843171
85253	5.458115806
85254	5.457876908
85255	5.457845325
85256	5.457609158
85257	5.457253796
85258	5.457048045
85259	5.45689705
85260	5.45677837
85261	5.456412276
85262	5.456253145
85263	5.455959771
85264	5.455636595
85265	5.455495216
85266	5.455331692
85267	5.45516008
85268	5.455019798
85269	5.454736446
85270	5.45459163
85271	5.454343387
85272	5.454232487
85273	5.454028889
85274	5.45383852
85275	5.453739227
85276	5.453634023
85277	5.453543451
85278	5.453255373
85279	5.452966421
85280	5.45282089
85281	5.452636355
85282	5.452463905
85283	5.452128188
85284	5.451991675
85285	5.451861792
85286	5.451714427
85287	5.45162309
85288	5.451288659
85289	5.451217369
85290	5.451093088
85291	5.450880908
85292	5.450793273
85293	5.45063514
85294	5.450283466
85295	5.450076853
85296	5.449909983
85297	5.449610481
85298	5.449246746
85299	5.44907495
85300	5.448853761
85301	5.448650712
85302	5.448409665
85303	5.44811252
85304	5.447872716
85305	5.447722895
85306	5.447435286
85307	5.44724316
85308	5.447094117
85309	5.446897363
85310	5.446636438
85311	5.446509474
85312	5.44624459
85313	5.446078
85314	5.44570221
85315	5.445649038
85316	5.445603296
85317	5.445472396
85318	5.445265308
85319	5.445033848
85320	5.444868296
85321	5.444559508
85322	5.444227553
85323	5.444061076
85324	5.443830146
85325	5.443647832
85326	5.443368034
85327	5.443322591
85328	5.443275432
85329	5.442993896
85330	5.442843045
85331	5.442552034
85332	5.442385752
85333	5.44220167
85334	5.442031114
85335	5.441742318
85336	5.441478032
85337	5.441129571
85338	5.440877229
85339	5.440843811
85340	5.440663884
85341	5.440526818
85342	5.440404658
85343	5.440264743
85344	5.440132188
85345	5.439749714
85346	5.439486412
85347	5.43937904
85348	5.439107541
85349	5.438860744
85350	5.438729506
85351	5.438608776
85352	5.438495257
85353	5.438371242
85354	5.438286463
85355	5.438214335
85356	5.437851201
85357	5.437478218
85358	5.437326582
85359	5.436921004
85360	5.436772451
85361	5.436714925
85362	5.436305286
85363	5.436241571
85364	5.436052565
85365	5.435680679
85366	5.435649233
85367	5.435462919
85368	5.435199412
85369	5.435079626
85370	5.434978699
85371	5.434863766
85372	5.434652456
85373	5.434445523
85374	5.434219375
85375	5.433946072
85376	5.433813498
85377	5.433450075
85378	5.433163725
85379	5.433064335
85380	5.432673694
85381	5.432341491
85382	5.432203411
85383	5.4321076
85384	5.43186368
85385	5.431801071
85386	5.431695285
85387	5.431560853
85388	5.431302878
85389	5.431098552
85390	5.431041145
85391	5.430880438
85392	5.430541399
85393	5.430330097
85394	5.430104229
85395	5.429755392
85396	5.429561488
85397	5.429479915
85398	5.429263017
85399	5.428966241
85400	5.428760332
85401	5.428703449
85402	5.428541768
85403	5.428219698
85404	5.428119379
85405	5.427958237
85406	5.427709272
85407	5.427636436
85408	5.427499543
85409	5.427444792
85410	5.427399195
85411	5.427359375
85412	5.426993822
85413	5.426882167
85414	5.426674295
85415	5.426450006
85416	5.426366131
85417	5.42625104
85418	5.426063745
85419	5.425852682
85420	5.425699794
85421	5.425666117
85422	5.425448343
85423	5.425166074
85424	5.424867241
85425	5.424686537
85426	5.424644989
85427	5.424516803
85428	5.424300582
85429	5.424011577
85430	5.423901992
85431	5.423654604
85432	5.42335575
85433	5.423246253
85434	5.423011189
85435	5.422890537
85436	5.422753292
85437	5.422481341
85438	5.422302503
85439	5.422228822
85440	5.421933885
85441	5.421786204
85442	5.421610146
85443	5.421399669
85444	5.421225631
85445	5.421137973
85446	5.420858587
85447	5.420624387
85448	5.420477061
85449	5.420392639
85450	5.420240367
85451	5.419994211
85452	5.419747123
85453	5.41959075
85454	5.419393814
85455	5.419297051
85456	5.41918287
85457	5.41893056
85458	5.418698049
85459	5.418546196
85460	5.418293196
85461	5.418125166
85462	5.41793411
85463	5.417774985
85464	5.417556729
85465	5.417324619
85466	5.417274964
85467	5.416981042
85468	5.416696222
85469	5.416456747
85470	5.416194122
85471	5.415992817
85472	5.415850477
85473	5.415782187
85474	5.415737613
85475	5.415428127
85476	5.415236137
85477	5.415072832
85478	5.415014454
85479	5.414977503
85480	5.414783971
85481	5.414611247
85482	5.41448255
85483	5.414346168
85484	5.414193921
85485	5.41396423
85486	5.413761168
85487	5.413575864
85488	5.413354071
85489	5.413070514
85490	5.412884095
85491	5.412687538
85492	5.412538563
85493	5.41227639
85494	5.412138865
85495	5.41209871
85496	5.411792195
85497	5.411687062
85498	5.411460038
85499	5.411301452
85500	5.411219876
85501	5.411065722
85502	5.410906582
85503	5.41076629
85504	5.410677199
85505	5.410439608
85506	5.410251662
85507	5.410216775
85508	5.410029474
85509	5.409880078
85510	5.409694284
85511	5.409630264
85512	5.409403475
85513	5.409103558
85514	5.408993361
85515	5.408855541
85516	5.408738293
85517	5.408550306
85518	5.408325847
85519	5.408085595
85520	5.407784425
85521	5.407635057
85522	5.407466924
85523	5.407198076
85524	5.407007961
85525	5.406910889
85526	5.406815007
85527	5.406647516
85528	5.406424629
85529	5.406204075
85530	5.406070077
85531	5.405901809
85532	5.405610416
85533	5.405509512
85534	5.40544665
85535	5.405365223
85536	5.405149329
85537	5.404977104
85538	5.404874067
85539	5.404672514
85540	5.404437293
85541	5.404292878
85542	5.404260896
85543	5.403947907
85544	5.403872305
85545	5.403582898
85546	5.403472339
85547	5.403351239
85548	5.403120241
85549	5.402915886
85550	5.40286744
85551	5.402573935
85552	5.402399085
85553	5.402326437
85554	5.40217579
85555	5.401822893
85556	5.40167231
85557	5.40153119
85558	5.401364287
85559	5.401111757
85560	5.400833762
85561	5.400703186
85562	5.400423382
85563	5.40034292
85564	5.399917452
85565	5.399638288
85566	5.39942607
85567	5.399346952
85568	5.399244744
85569	5.398950718
85570	5.398868873
85571	5.398734356
85572	5.398524964
85573	5.398488726
85574	5.398323838
85575	5.39818803
85576	5.397885979
85577	5.397719832
85578	5.397489449
85579	5.397453684
85580	5.397323743
85581	5.397071594
85582	5.39688501
85583	5.396745434
85584	5.396534313
85585	5.396326146
85586	5.396185711
85587	5.396135781
85588	5.395961486
85589	5.395691865
85590	5.395664858
85591	5.395296472
85592	5.39514934
85593	5.39504959
85594	5.394949433
85595	5.394708334
85596	5.39452733
85597	5.394401014
85598	5.394089799
85599	5.393992659
85600	5.393927262
85601	5.393590336
85602	5.393545348
85603	5.393394805
85604	5.393244144
85605	5.393161508
85606	5.393044485
85607	5.392893749
85608	5.392728998
85609	5.392613433
85610	5.39244782
85611	5.392221988
85612	5.392178723
85613	5.391904833
85614	5.391600338
85615	5.391463131
85616	5.391225125
85617	5.391183076
85618	5.391092231
85619	5.390909615
85620	5.390701981
85621	5.390497171
85622	5.390306827
85623	5.390057525
85624	5.389851249
85625	5.389747632
85626	5.389616188
85627	5.389527003
85628	5.389448785
85629	5.389318698
85630	5.389218098
85631	5.389002143
85632	5.388877688
85633	5.388767725
85634	5.388719997
85635	5.388411578
85636	5.388298577
85637	5.38801133
85638	5.38798313
85639	5.38758667
85640	5.387496168
85641	5.387452773
85642	5.387300151
85643	5.38699245
85644	5.386849125
85645	5.386754732
85646	5.38654241
85647	5.386371717
85648	5.38623405
85649	5.386020176
85650	5.385869848
85651	5.38569947
85652	5.385577051
85653	5.38520085
85654	5.385066329
85655	5.384962127
85656	5.384734524
85657	5.384491639
85658	5.384271539
85659	5.384094383
85660	5.383961523
85661	5.383804845
85662	5.383726795
85663	5.383631846
85664	5.383427305
85665	5.383258076
85666	5.382983926
85667	5.382723707
85668	5.382470844
85669	5.382273633
85670	5.381963743
85671	5.381788195
85672	5.381598426
85673	5.381560176
85674	5.381398837
85675	5.381302148
85676	5.381162329
85677	5.380932543
85678	5.380663725
85679	5.380514926
85680	5.380259485
85681	5.380106793
85682	5.379938929
85683	5.379642552
85684	5.379329891
85685	5.379188795
85686	5.379102239
85687	5.378873327
85688	5.378576029
85689	5.378380496
85690	5.378272865
85691	5.378179278
85692	5.377939369
85693	5.377778793
85694	5.37756487
85695	5.377334315
85696	5.377130502
85697	5.377098214
85698	5.377061927
85699	5.377016281
85700	5.376810859
85701	5.376708479
85702	5.376672874
85703	5.376510521
85704	5.376407654
85705	5.376187494
85706	5.376042956
85707	5.375832807
85708	5.375785739
85709	5.375509469
85710	5.375201523
85711	5.375024206
85712	5.374952383
85713	5.37479703
85714	5.374751068
85715	5.374504934
85716	5.374404991
85717	5.374309814
85718	5.374052574
85719	5.373977377
85720	5.373581964
85721	5.373464194
85722	5.373342567
85723	5.373143817
