iter	Passed	Remaining
97005	208426	6432
97006	208428	6430
97007	208432	6428
97008	208435	6426
97009	208437	6424
97010	208439	6422
97011	208441	6420
97012	208444	6417
97013	208446	6415
97014	208448	6413
97015	208451	6411
97016	208453	6409
97017	208455	6407
97018	208457	6405
97019	208460	6402
97020	208462	6400
97021	208464	6398
97022	208467	6396
97023	208469	6394
97024	208472	6392
97025	208475	6390
97026	208477	6387
97027	208480	6385
97028	208483	6383
97029	208485	6381
97030	208487	6379
97031	208490	6377
97032	208492	6375
97033	208494	6372
97034	208497	6370
97035	208499	6368
97036	208502	6366
97037	208504	6364
97038	208506	6362
97039	208508	6360
97040	208510	6357
97041	208512	6355
97042	208515	6353
97043	208530	6351
97044	208532	6349
97045	208535	6347
97046	208537	6345
97047	208539	6343
97048	208541	6341
97049	208543	6339
97050	208546	6336
97051	208548	6334
97052	208550	6332
97053	208552	6330
97054	208554	6328
97055	208556	6326
97056	208558	6323
97057	208560	6321
97058	208562	6319
97059	208564	6317
97060	208566	6315
97061	208568	6313
97062	208570	6311
97063	208572	6308
97064	208575	6306
97065	208578	6304
97066	208581	6302
97067	208583	6300
97068	208585	6298
97069	208587	6296
97070	208589	6293
97071	208591	6291
97072	208594	6289
97073	208596	6287
97074	208598	6285
97075	208601	6283
97076	208603	6281
97077	208606	6278
97078	208610	6276
97079	208613	6274
97080	208616	6272
97081	208619	6270
97082	208622	6268
97083	208625	6266
97084	208628	6264
97085	208631	6261
97086	208633	6259
97087	208635	6257
97088	208639	6255
97089	208643	6253
97090	208645	6251
97091	208648	6249
97092	208650	6247
97093	208651	6244
97094	208654	6242
97095	208658	6240
97096	208661	6238
97097	208664	6236
97098	208666	6234
97099	208668	6232
97100	208671	6229
97101	208673	6227
97102	208676	6225
97103	208678	6223
97104	208680	6221
97105	208683	6219
97106	208686	6217
97107	208688	6214
97108	208690	6212
97109	208692	6210
97110	208695	6208
97111	208697	6206
97112	208700	6204
97113	208703	6202
97114	208706	6200
97115	208708	6197
97116	208710	6195
97117	208712	6193
97118	208714	6191
97119	208716	6189
97120	208719	6187
97121	208721	6185
97122	208723	6182
97123	208725	6180
97124	208727	6178
97125	208729	6176
97126	208731	6174
97127	208733	6172
97128	208735	6169
97129	208737	6167
97130	208739	6165
97131	208741	6163
97132	208743	6161
97133	208746	6159
97134	208747	6157
97135	208749	6154
97136	208751	6152
97137	208753	6150
97138	208755	6148
97139	208757	6146
97140	208759	6144
97141	208762	6141
97142	208764	6139
97143	208766	6137
97144	208768	6135
97145	208770	6133
97146	208772	6131
97147	208775	6129
97148	208777	6126
97149	208779	6124
97150	208781	6122
97151	208783	6120
97152	208785	6118
97153	208787	6116
97154	208789	6114
97155	208792	6111
97156	208794	6109
97157	208796	6107
97158	208799	6105
97159	208801	6103
97160	208803	6101
97161	208805	6098
97162	208807	6096
97163	208809	6094
97164	208813	6092
97165	208815	6090
97166	208817	6088
97167	208819	6086
97168	208822	6083
97169	208824	6081
97170	208827	6079
97171	208829	6077
97172	208831	6075
97173	208833	6073
97174	208835	6071
97175	208837	6068
97176	208840	6066
97177	208843	6064
97178	208845	6062
97179	208847	6060
97180	208849	6058
97181	208850	6056
97182	208852	6053
97183	208855	6051
97184	208857	6049
97185	208859	6047
97186	208861	6045
97187	208863	6043
97188	208865	6041
97189	208867	6038
97190	208869	6036
97191	208872	6034
97192	208875	6032
97193	208877	6030
97194	208880	6028
97195	208882	6026
97196	208886	6023
97197	208889	6021
97198	208892	6019
97199	208895	6017
97200	208898	6015
97201	208901	6013
97202	208903	6011
97203	208906	6009
97204	208908	6006
97205	208910	6004
97206	208913	6002
97207	208915	6000
97208	208928	5998
97209	208930	5996
97210	208933	5994
97211	208935	5992
97212	208937	5990
97213	208939	5987
97214	208941	5985
97215	208943	5983
97216	208945	5981
97217	208947	5979
97218	208949	5977
97219	208951	5974
97220	208953	5972
97221	208955	5970
97222	208957	5968
97223	208959	5966
97224	208961	5964
97225	208963	5962
97226	208965	5959
97227	208967	5957
97228	208969	5955
97229	208971	5953
97230	208973	5951
97231	208975	5949
97232	208977	5946
97233	208979	5944
97234	208981	5942
97235	208983	5940
97236	208985	5938
97237	208987	5936
97238	208989	5934
97239	208991	5931
97240	208993	5929
97241	208995	5927
97242	208997	5925
97243	208999	5923
97244	209001	5921
97245	209002	5918
97246	209004	5916
97247	209006	5914
97248	209007	5912
97249	209010	5910
97250	209012	5908
97251	209014	5906
97252	209015	5903
97253	209017	5901
97254	209019	5899
97255	209020	5897
97256	209022	5895
97257	209024	5893
97258	209026	5890
97259	209028	5888
97260	209030	5886
97261	209032	5884
97262	209034	5882
97263	209036	5880
97264	209038	5877
97265	209040	5875
97266	209042	5873
97267	209043	5871
97268	209046	5869
97269	209047	5867
97270	209049	5865
97271	209051	5862
97272	209053	5860
97273	209054	5858
97274	209056	5856
97275	209058	5854
97276	209060	5852
97277	209062	5849
97278	209064	5847
97279	209066	5845
97280	209068	5843
97281	209070	5841
97282	209072	5839
97283	209074	5836
97284	209075	5834
97285	209077	5832
97286	209079	5830
97287	209081	5828
97288	209083	5826
97289	209086	5824
97290	209088	5821
97291	209090	5819
97292	209092	5817
97293	209094	5815
97294	209096	5813
97295	209099	5811
97296	209102	5809
97297	209105	5806
97298	209108	5804
97299	209110	5802
97300	209112	5800
97301	209114	5798
97302	209116	5796
97303	209118	5794
97304	209120	5791
97305	209122	5789
97306	209124	5787
97307	209126	5785
97308	209128	5783
97309	209130	5781
97310	209132	5778
97311	209134	5776
97312	209136	5774
97313	209137	5772
97314	209139	5770
97315	209141	5768
97316	209143	5766
97317	209145	5763
97318	209147	5761
97319	209166	5760
97320	209168	5757
97321	209170	5755
97322	209172	5753
97323	209174	5751
97324	209175	5749
97325	209177	5747
97326	209180	5744
97327	209182	5742
97328	209184	5740
97329	209186	5738
97330	209188	5736
97331	209190	5734
97332	209191	5732
97333	209193	5729
97334	209196	5727
97335	209198	5725
97336	209200	5723
97337	209202	5721
97338	209204	5719
97339	209205	5716
97340	209207	5714
97341	209209	5712
97342	209211	5710
97343	209213	5708
97344	209215	5706
97345	209217	5704
97346	209219	5701
97347	209221	5699
97348	209223	5697
97349	209226	5695
97350	209228	5693
97351	209230	5691
97352	209232	5688
97353	209234	5686
97354	209236	5684
97355	209238	5682
97356	209240	5680
97357	209244	5678
97358	209246	5676
97359	209248	5673
97360	209250	5671
97361	209252	5669
97362	209254	5667
97363	209256	5665
97364	209259	5663
97365	209261	5661
97366	209263	5658
97367	209265	5656
97368	209267	5654
97369	209269	5652
97370	209271	5650
97371	209273	5648
97372	209275	5645
97373	209278	5643
97374	209280	5641
97375	209281	5639
97376	209283	5637
97377	209285	5635
97378	209287	5633
97379	209289	5630
97380	209291	5628
97381	209293	5626
97382	209295	5624
97383	209297	5622
97384	209299	5620
97385	209300	5617
97386	209302	5615
97387	209305	5613
97388	209307	5611
97389	209309	5609
97390	209311	5607
97391	209313	5605
97392	209315	5602
97393	209317	5600
97394	209319	5598
97395	209321	5596
97396	209323	5594
97397	209325	5592
97398	209327	5590
97399	209329	5587
97400	209331	5585
97401	209333	5583
97402	209336	5581
97403	209338	5579
97404	209340	5577
97405	209342	5574
97406	209344	5572
97407	209345	5570
97408	209348	5568
97409	209350	5566
97410	209352	5564
97411	209354	5562
97412	209355	5559
97413	209357	5557
97414	209358	5555
97415	209360	5553
97416	209362	5551
97417	209364	5549
97418	209366	5546
97419	209367	5544
97420	209368	5542
97421	209370	5540
97422	209371	5538
97423	209373	5536
97424	209375	5533
97425	209377	5531
97426	209380	5529
97427	209383	5527
97428	209385	5525
97429	209387	5523
97430	209389	5521
97431	209391	5518
97432	209393	5516
97433	209395	5514
97434	209398	5512
97435	209400	5510
97436	209403	5508
97437	209405	5506
97438	209407	5503
97439	209409	5501
97440	209410	5499
97441	209412	5497
97442	209414	5495
97443	209415	5493
97444	209418	5490
97445	209419	5488
97446	209421	5486
97447	209422	5484
97448	209424	5482
97449	209426	5480
97450	209428	5477
97451	209430	5475
97452	209432	5473
97453	209434	5471
97454	209436	5469
97455	209439	5467
97456	209441	5465
97457	209443	5462
97458	209445	5460
97459	209447	5458
97460	209448	5456
97461	209450	5454
97462	209452	5452
97463	209454	5449
97464	209456	5447
97465	209458	5445
97466	209459	5443
97467	209461	5441
97468	209463	5439
97469	209465	5437
97470	209466	5434
97471	209468	5432
97472	209470	5430
97473	209471	5428
97474	209474	5426
97475	209476	5424
97476	209478	5421
97477	209479	5419
97478	209481	5417
97479	209482	5415
97480	209484	5413
97481	209486	5411
97482	209488	5408
97483	209490	5406
97484	209491	5404
97485	209493	5402
97486	209495	5400
97487	209496	5398
97488	209498	5395
97489	209499	5393
97490	209501	5391
97491	209503	5389
97492	209505	5387
97493	209506	5385
97494	209508	5383
97495	209510	5380
97496	209511	5378
97497	209513	5376
97498	209515	5374
97499	209516	5372
97500	209518	5370
97501	209520	5367
97502	209522	5365
97503	209524	5363
97504	209526	5361
97505	209528	5359
97506	209529	5357
97507	209531	5354
97508	209534	5352
97509	209536	5350
97510	209538	5348
97511	209540	5346
97512	209542	5344
97513	209543	5342
97514	209545	5339
97515	209547	5337
97516	209549	5335
97517	209551	5333
97518	209552	5331
97519	209554	5329
97520	209556	5326
97521	209557	5324
97522	209559	5322
97523	209560	5320
97524	209562	5318
97525	209564	5316
97526	209566	5313
97527	209568	5311
97528	209570	5309
97529	209571	5307
97530	209573	5305
97531	209575	5303
97532	209576	5301
97533	209578	5298
97534	209580	5296
97535	209581	5294
97536	209584	5292
97537	209586	5290
97538	209588	5288
97539	209590	5285
97540	209592	5283
97541	209594	5281
97542	209596	5279
97543	209598	5277
97544	209599	5275
97545	209601	5273
97546	209603	5270
97547	209604	5268
97548	209606	5266
97549	209607	5264
97550	209609	5262
97551	209612	5260
97552	209613	5257
97553	209615	5255
97554	209617	5253
97555	209619	5251
97556	209620	5249
97557	209622	5247
97558	209624	5244
97559	209626	5242
97560	209628	5240
97561	209630	5238
97562	209632	5236
97563	209634	5234
97564	209636	5232
97565	209639	5229
97566	209641	5227
97567	209642	5225
97568	209644	5223
97569	209646	5221
97570	209647	5219
97571	209649	5216
97572	209651	5214
97573	209653	5212
97574	209654	5210
97575	209656	5208
97576	209658	5206
97577	209660	5204
97578	209661	5201
97579	209663	5199
97580	209665	5197
97581	209667	5195
97582	209669	5193
97583	209671	5191
97584	209672	5188
97585	209674	5186
97586	209676	5184
97587	209678	5182
97588	209679	5180
97589	209681	5178
97590	209683	5175
97591	209685	5173
97592	209686	5171
97593	209688	5169
97594	209690	5167
97595	209691	5165
97596	209693	5163
97597	209695	5160
97598	209697	5158
97599	209698	5156
97600	209700	5154
97601	209702	5152
97602	209704	5150
97603	209706	5147
97604	209710	5145
97605	209712	5143
97606	209714	5141
97607	209716	5139
97608	209718	5137
97609	209720	5135
97610	209722	5132
97611	209724	5130
97612	209726	5128
97613	209728	5126
97614	209729	5124
97615	209731	5122
97616	209733	5119
97617	209735	5117
97618	209737	5115
97619	209739	5113
97620	209742	5111
97621	209744	5109
97622	209746	5107
97623	209747	5104
97624	209750	5102
97625	209752	5100
97626	209754	5098
97627	209755	5096
97628	209757	5094
97629	209759	5091
97630	209761	5089
97631	209763	5087
97632	209765	5085
97633	209767	5083
97634	209768	5081
97635	209770	5079
97636	209772	5076
97637	209774	5074
97638	209777	5072
97639	209780	5070
97640	209782	5068
97641	209784	5066
97642	209786	5064
97643	209788	5061
97644	209790	5059
97645	209792	5057
97646	209795	5055
97647	209797	5053
97648	209800	5051
97649	209802	5049
97650	209805	5046
97651	209807	5044
97652	209809	5042
97653	209811	5040
97654	209813	5038
97655	209815	5036
97656	209817	5033
97657	209819	5031
97658	209821	5029
97659	209822	5027
97660	209824	5025
97661	209826	5023
97662	209828	5021
97663	209830	5018
97664	209831	5016
97665	209834	5014
97666	209836	5012
97667	209838	5010
97668	209839	5008
97669	209841	5005
97670	209843	5003
97671	209845	5001
97672	209847	4999
97673	209849	4997
97674	209851	4995
97675	209853	4993
97676	209855	4990
97677	209857	4988
97678	209859	4986
97679	209861	4984
97680	209863	4982
97681	209865	4980
97682	209867	4977
97683	209869	4975
97684	209871	4973
97685	209873	4971
97686	209875	4969
97687	209876	4967
97688	209878	4965
97689	209880	4962
97690	209881	4960
97691	209883	4958
97692	209885	4956
97693	209887	4954
97694	209889	4952
97695	209891	4949
97696	209893	4947
97697	209894	4945
97698	209896	4943
97699	209898	4941
97700	209900	4939
97701	209901	4936
97702	209903	4934
97703	209905	4932
97704	209907	4930
97705	209909	4928
97706	209910	4926
97707	209912	4924
97708	209914	4921
97709	209915	4919
97710	209917	4917
97711	209919	4915
97712	209921	4913
97713	209923	4911
97714	209925	4908
97715	209927	4906
97716	209928	4904
97717	209931	4902
97718	209933	4900
97719	209935	4898
97720	209937	4896
97721	209939	4893
97722	209941	4891
97723	209942	4889
97724	209944	4887
97725	209946	4885
97726	209948	4883
97727	209950	4880
97728	209951	4878
97729	209953	4876
97730	209954	4874
97731	209956	4872
97732	209958	4870
97733	209960	4868
97734	209962	4865
97735	209965	4863
97736	209966	4861
97737	209968	4859
97738	209970	4857
97739	209972	4855
97740	209974	4852
97741	209975	4850
97742	209977	4848
97743	209979	4846
97744	209980	4844
97745	209982	4842
97746	209983	4839
97747	209985	4837
97748	209987	4835
97749	209989	4833
97750	209991	4831
97751	209992	4829
97752	209994	4827
97753	209996	4824
97754	209997	4822
97755	209999	4820
97756	210001	4818
97757	210003	4816
97758	210005	4814
97759	210007	4811
97760	210009	4809
97761	210011	4807
97762	210013	4805
97763	210015	4803
97764	210017	4801
97765	210019	4799
97766	210020	4796
97767	210022	4794
97768	210024	4792
97769	210027	4790
97770	210030	4788
97771	210032	4786
97772	210035	4784
97773	210038	4781
97774	210040	4779
97775	210043	4777
97776	210046	4775
97777	210048	4773
97778	210051	4771
97779	210054	4769
97780	210057	4766
97781	210058	4764
97782	210060	4762
97783	210062	4760
97784	210064	4758
97785	210066	4756
97786	210069	4754
97787	210070	4751
97788	210073	4749
97789	210074	4747
97790	210076	4745
97791	210078	4743
97792	210080	4741
97793	210081	4738
97794	210083	4736
97795	210085	4734
97796	210087	4732
97797	210089	4730
97798	210091	4728
97799	210097	4726
97800	210101	4724
97801	210106	4721
97802	210113	4719
97803	210120	4717
97804	210126	4715
97805	210130	4713
97806	210132	4711
97807	210134	4709
97808	210136	4707
97809	210138	4705
97810	210139	4702
97811	210141	4700
97812	210143	4698
97813	210145	4696
97814	210146	4694
97815	210148	4692
97816	210150	4689
97817	210152	4687
97818	210153	4685
97819	210155	4683
97820	210157	4681
97821	210159	4679
97822	210160	4677
97823	210162	4674
97824	210164	4672
97825	210166	4670
97826	210168	4668
97827	210170	4666
97828	210172	4664
97829	210174	4661
97830	210176	4659
97831	210178	4657
97832	210179	4655
97833	210182	4653
97834	210184	4651
97835	210186	4649
97836	210188	4646
97837	210190	4644
97838	210191	4642
97839	210193	4640
97840	210195	4638
97841	210198	4636
97842	210202	4634
97843	210205	4631
97844	210207	4629
97845	210210	4627
97846	210227	4625
97847	210229	4623
97848	210231	4621
97849	210233	4619
97850	210235	4617
97851	210236	4615
97852	210238	4612
97853	210239	4610
97854	210242	4608
97855	210244	4606
97856	210246	4604
97857	210247	4602
97858	210249	4599
97859	210251	4597
97860	210252	4595
97861	210254	4593
97862	210256	4591
97863	210258	4589
97864	210260	4586
97865	210262	4584
97866	210263	4582
97867	210265	4580
97868	210267	4578
97869	210269	4576
97870	210271	4574
97871	210273	4571
97872	210275	4569
97873	210277	4567
97874	210279	4565
97875	210280	4563
97876	210282	4561
97877	210284	4558
97878	210286	4556
97879	210288	4554
97880	210290	4552
97881	210292	4550
97882	210294	4548
97883	210297	4546
97884	210299	4543
97885	210301	4541
97886	210303	4539
97887	210305	4537
97888	210307	4535
97889	210309	4533
97890	210311	4531
97891	210312	4528
97892	210314	4526
97893	210316	4524
97894	210318	4522
97895	210320	4520
97896	210322	4518
97897	210323	4515
97898	210325	4513
97899	210327	4511
97900	210328	4509
97901	210330	4507
97902	210331	4505
97903	210333	4502
97904	210335	4500
97905	210337	4498
97906	210339	4496
97907	210341	4494
97908	210343	4492
97909	210344	4490
97910	210346	4487
97911	210348	4485
97912	210349	4483
97913	210351	4481
97914	210353	4479
97915	210355	4477
97916	210356	4474
97917	210358	4472
97918	210360	4470
97919	210361	4468
97920	210363	4466
97921	210364	4464
97922	210366	4461
97923	210369	4459
97924	210371	4457
97925	210373	4455
97926	210374	4453
97927	210376	4451
97928	210378	4449
97929	210379	4446
97930	210381	4444
97931	210383	4442
97932	210385	4440
97933	210387	4438
97934	210388	4436
97935	210395	4434
97936	210397	4431
97937	210399	4429
97938	210401	4427
97939	210402	4425
97940	210404	4423
97941	210406	4421
97942	210408	4418
97943	210410	4416
97944	210412	4414
97945	210414	4412
97946	210416	4410
97947	210418	4408
97948	210420	4406
97949	210422	4403
97950	210423	4401
97951	210425	4399
97952	210427	4397
97953	210429	4395
97954	210431	4393
97955	210433	4391
97956	210435	4388
97957	210437	4386
97958	210438	4384
97959	210440	4382
97960	210442	4380
97961	210444	4378
97962	210446	4375
97963	210447	4373
97964	210449	4371
97965	210451	4369
97966	210452	4367
97967	210454	4365
97968	210455	4362
97969	210457	4360
97970	210459	4358
97971	210461	4356
97972	210463	4354
97973	210465	4352
97974	210467	4350
97975	210469	4347
97976	210471	4345
97977	210473	4343
97978	210475	4341
97979	210477	4339
97980	210479	4337
97981	210481	4334
97982	210482	4332
97983	210484	4330
97984	210486	4328
97985	210487	4326
97986	210489	4324
97987	210492	4322
97988	210493	4319
97989	210495	4317
97990	210497	4315
97991	210498	4313
97992	210500	4311
97993	210502	4309
97994	210503	4306
97995	210505	4304
97996	210507	4302
97997	210509	4300
97998	210511	4298
97999	210512	4296
98000	210514	4294
98001	210516	4291
98002	210518	4289
98003	210520	4287
98004	210521	4285
98005	210523	4283
98006	210525	4281
98007	210527	4278
98008	210528	4276
98009	210530	4274
98010	210532	4272
98011	210534	4270
98012	210536	4268
98013	210539	4266
98014	210541	4263
98015	210543	4261
98016	210545	4259
98017	210548	4257
98018	210550	4255
98019	210552	4253
98020	210556	4251
98021	210558	4248
98022	210561	4246
98023	210563	4244
98024	210565	4242
98025	210567	4240
98026	210570	4238
98027	210572	4236
98028	210574	4233
98029	210576	4231
98030	210578	4229
98031	210579	4227
98032	210581	4225
98033	210583	4223
98034	210586	4220
98035	210587	4218
98036	210589	4216
98037	210591	4214
98038	210593	4212
98039	210595	4210
98040	210597	4208
98041	210598	4205
98042	210601	4203
98043	210603	4201
98044	210604	4199
98045	210606	4197
98046	210608	4195
98047	210609	4192
98048	210611	4190
98049	210613	4188
98050	210614	4186
98051	210616	4184
98052	210618	4182
98053	210620	4180
98054	210622	4177
98055	210624	4175
98056	210626	4173
98057	210628	4171
98058	210631	4169
98059	210633	4167
98060	210635	4164
98061	210637	4162
98062	210640	4160
98063	210643	4158
98064	210645	4156
98065	210647	4154
98066	210649	4152
98067	210651	4149
98068	210653	4147
98069	210655	4145
98070	210657	4143
98071	210659	4141
98072	210662	4139
98073	210664	4137
98074	210666	4134
98075	210668	4132
98076	210670	4130
98077	210672	4128
98078	210674	4126
98079	210676	4124
98080	210679	4122
98081	210681	4119
98082	210683	4117
98083	210685	4115
98084	210687	4113
98085	210689	4111
98086	210690	4109
98087	210692	4106
98088	210694	4104
98089	210696	4102
98090	210698	4100
98091	210700	4098
98092	210702	4096
98093	210704	4094
98094	210706	4091
98095	210707	4089
98096	210709	4087
98097	210711	4085
98098	210713	4083
98099	210715	4081
98100	210717	4078
98101	210719	4076
98102	210721	4074
98103	210723	4072
98104	210726	4070
98105	210728	4068
98106	210731	4066
98107	210734	4063
98108	210737	4061
98109	210740	4059
98110	210743	4057
98111	210745	4055
98112	210747	4053
98113	210749	4051
98114	210751	4048
98115	210753	4046
98116	210756	4044
98117	210761	4042
98118	210765	4040
98119	210767	4038
98120	210769	4036
98121	210772	4034
98122	210775	4031
98123	210777	4029
98124	210780	4027
98125	210782	4025
98126	210784	4023
98127	210787	4021
98128	210789	4019
98129	210792	4016
98130	210794	4014
98131	210797	4012
98132	210799	4010
98133	210805	4008
98134	210810	4006
98135	210812	4004
98136	210816	4002
98137	210819	3999
98138	210822	3997
98139	210825	3995
98140	210828	3993
98141	210831	3991
98142	210834	3989
98143	210836	3987
98144	210838	3984
98145	210840	3982
98146	210843	3980
98147	210845	3978
98148	210847	3976
98149	210850	3974
98150	210852	3972
98151	210855	3969
98152	210857	3967
98153	210860	3965
98154	210863	3963
98155	210866	3961
98156	210868	3959
98157	210870	3957
98158	210874	3955
98159	210877	3952
98160	210879	3950
98161	210881	3948
98162	210884	3946
98163	210886	3944
98164	210888	3942
98165	210890	3939
98166	210892	3937
98167	210894	3935
98168	210896	3933
98169	210898	3931
98170	210900	3929
98171	210902	3927
98172	210904	3924
98173	210906	3922
98174	210908	3920
98175	210910	3918
98176	210913	3916
98177	210914	3914
98178	210917	3912
98179	210919	3909
98180	210921	3907
98181	210922	3905
98182	210925	3903
98183	210927	3901
98184	210928	3899
98185	210930	3896
98186	210932	3894
98187	210934	3892
98188	210935	3890
98189	210937	3888
98190	210940	3886
98191	210943	3884
98192	210945	3881
98193	210947	3879
98194	210949	3877
98195	210951	3875
98196	210953	3873
98197	210955	3871
98198	210957	3869
98199	210959	3866
98200	210961	3864
98201	210962	3862
98202	210964	3860
98203	210966	3858
98204	210967	3856
98205	210969	3853
98206	210971	3851
98207	210972	3849
98208	210974	3847
98209	210976	3845
98210	210978	3843
98211	210980	3841
98212	210981	3838
98213	210983	3836
98214	210985	3834
98215	210986	3832
98216	210988	3830
98217	210990	3828
98218	210991	3825
98219	210993	3823
98220	210996	3821
98221	210997	3819
98222	210999	3817
98223	211001	3815
98224	211003	3812
98225	211005	3810
98226	211007	3808
98227	211009	3806
98228	211010	3804
98229	211012	3802
98230	211013	3800
98231	211015	3797
98232	211018	3795
98233	211019	3793
98234	211021	3791
98235	211023	3789
98236	211025	3787
98237	211027	3784
98238	211028	3782
98239	211030	3780
98240	211032	3778
98241	211034	3776
98242	211036	3774
98243	211038	3772
98244	211040	3769
98245	211041	3767
98246	211043	3765
98247	211045	3763
98248	211048	3761
98249	211050	3759
98250	211052	3757
98251	211054	3754
98252	211056	3752
98253	211057	3750
98254	211059	3748
98255	211061	3746
98256	211064	3744
98257	211067	3741
98258	211069	3739
98259	211071	3737
98260	211073	3735
98261	211075	3733
98262	211076	3731
98263	211079	3729
98264	211081	3726
98265	211082	3724
98266	211084	3722
98267	211086	3720
98268	211087	3718
98269	211089	3716
98270	211091	3713
98271	211093	3711
98272	211095	3709
98273	211097	3707
98274	211098	3705
98275	211100	3703
98276	211102	3701
98277	211103	3698
98278	211105	3696
98279	211107	3694
98280	211110	3692
98281	211111	3690
98282	211113	3688
98283	211115	3685
98284	211116	3683
98285	211118	3681
98286	211120	3679
98287	211121	3677
98288	211123	3675
98289	211125	3673
98290	211126	3670
98291	211128	3668
98292	211129	3666
98293	211131	3664
98294	211133	3662
98295	211135	3660
98296	211136	3657
98297	211138	3655
98298	211140	3653
98299	211142	3651
98300	211143	3649
98301	211145	3647
98302	211147	3645
98303	211149	3642
98304	211151	3640
98305	211153	3638
98306	211154	3636
98307	211156	3634
98308	211158	3632
98309	211160	3629
98310	211162	3627
98311	211163	3625
98312	211165	3623
98313	211167	3621
98314	211169	3619
98315	211171	3617
98316	211172	3614
98317	211174	3612
98318	211176	3610
98319	211177	3608
98320	211179	3606
98321	211181	3604
98322	211182	3601
98323	211184	3599
98324	211186	3597
98325	211188	3595
98326	211189	3593
98327	211191	3591
98328	211193	3589
98329	211195	3586
98330	211197	3584
98331	211198	3582
98332	211200	3580
98333	211202	3578
98334	211204	3576
98335	211207	3573
98336	211209	3571
98337	211211	3569
98338	211213	3567
98339	211214	3565
98340	211216	3563
98341	211218	3561
98342	211220	3558
98343	211222	3556
98344	211224	3554
98345	211225	3552
98346	211227	3550
98347	211229	3548
98348	211231	3545
98349	211233	3543
98350	211235	3541
98351	211237	3539
98352	211239	3537
98353	211241	3535
98354	211243	3533
98355	211245	3530
98356	211247	3528
98357	211250	3526
98358	211252	3524
98359	211254	3522
98360	211256	3520
98361	211258	3518
98362	211260	3515
98363	211262	3513
98364	211265	3511
98365	211266	3509
98366	211268	3507
98367	211270	3505
98368	211271	3502
98369	211273	3500
98370	211275	3498
98371	211277	3496
98372	211279	3494
98373	211281	3492
98374	211283	3490
98375	211285	3487
98376	211287	3485
98377	211289	3483
98378	211291	3481
98379	211293	3479
98380	211295	3477
98381	211297	3475
98382	211299	3472
98383	211302	3470
98384	211304	3468
98385	211307	3466
98386	211309	3464
98387	211311	3462
98388	211313	3459
98389	211315	3457
98390	211316	3455
98391	211318	3453
98392	211320	3451
98393	211321	3449
98394	211324	3447
98395	211326	3444
98396	211328	3442
98397	211330	3440
98398	211331	3438
98399	211333	3436
98400	211335	3434
98401	211337	3432
98402	211338	3429
98403	211340	3427
98404	211342	3425
98405	211344	3423
98406	211346	3421
98407	211347	3419
98408	211349	3416
98409	211351	3414
98410	211353	3412
98411	211354	3410
98412	211357	3408
98413	211359	3406
98414	211361	3404
98415	211363	3401
98416	211364	3399
98417	211366	3397
98418	211368	3395
98419	211370	3393
98420	211373	3391
98421	211375	3388
98422	211377	3386
98423	211379	3384
98424	211381	3382
98425	211382	3380
98426	211384	3378
98427	211386	3376
98428	211388	3373
98429	211390	3371
98430	211392	3369
98431	211393	3367
98432	211395	3365
98433	211397	3363
98434	211399	3361
98435	211401	3358
98436	211403	3356
98437	211405	3354
98438	211407	3352
98439	211409	3350
98440	211411	3348
98441	211413	3345
98442	211415	3343
98443	211416	3341
98444	211419	3339
98445	211420	3337
98446	211422	3335
98447	211424	3333
98448	211426	3330
98449	211428	3328
98450	211430	3326
98451	211431	3324
98452	211434	3322
98453	211436	3320
98454	211437	3317
98455	211439	3315
98456	211441	3313
98457	211443	3311
98458	211445	3309
98459	211446	3307
98460	211448	3305
98461	211450	3302
98462	211452	3300
98463	211455	3298
98464	211457	3296
98465	211459	3294
98466	211461	3292
98467	211463	3290
98468	211466	3287
98469	211469	3285
98470	211471	3283
98471	211473	3281
98472	211475	3279
98473	211478	3277
98474	211480	3275
98475	211483	3272
98476	211485	3270
98477	211487	3268
98478	211489	3266
98479	211491	3264
98480	211493	3262
98481	211496	3260
98482	211498	3257
98483	211501	3255
98484	211503	3253
98485	211505	3251
98486	211507	3249
98487	211509	3247
98488	211513	3244
98489	211515	3242
98490	211517	3240
98491	211519	3238
98492	211522	3236
98493	211524	3234
98494	211527	3232
98495	211530	3229
98496	211532	3227
98497	211534	3225
98498	211536	3223
98499	211539	3221
98500	211541	3219
98501	211543	3217
98502	211546	3214
98503	211548	3212
98504	211551	3210
98505	211553	3208
98506	211556	3206
98507	211559	3204
98508	211561	3202
98509	211564	3199
98510	211566	3197
98511	211568	3195
98512	211570	3193
98513	211573	3191
98514	211575	3189
98515	211577	3187
98516	211579	3184
98517	211582	3182
98518	211584	3180
98519	211585	3178
98520	211588	3176
98521	211590	3174
98522	211592	3172
98523	211594	3169
98524	211596	3167
98525	211599	3165
98526	211601	3163
98527	211603	3161
98528	211606	3159
98529	211608	3157
98530	211610	3154
98531	211612	3152
98532	211614	3150
98533	211615	3148
98534	211617	3146
98535	211620	3144
98536	211622	3142
98537	211624	3139
98538	211626	3137
98539	211628	3135
98540	211630	3133
98541	211632	3131
98542	211635	3129
98543	211636	3126
98544	211638	3124
98545	211640	3122
98546	211642	3120
98547	211644	3118
98548	211646	3116
98549	211649	3114
98550	211652	3111
98551	211654	3109
98552	211656	3107
98553	211658	3105
98554	211660	3103
98555	211662	3101
98556	211664	3099
98557	211666	3096
98558	211668	3094
